Indicator,Horizon,Mean_Return,Sharpe,Accuracy,Beta,t_beta_NW,p_value,R2,N
evening_star,10,-0.01715324710943993,-0.4887653842132842,0.30434782608695654,-0.010283222314808974,-1.5147035770868258,0.12984748814563626,0.0017154016452578524,23
rising_three_methods,1,-0.0009327742711481446,-0.1366287613761415,0.42,-0.001743170742946217,-1.742767558142967,0.08137422532565357,0.0008082436957745909,50
rising_three_methods,3,0.00012353707541499893,0.01253054296548677,0.54,-0.002200354833477509,-1.4652423359820859,0.14285481279648068,0.0004524568387341832,50
rising_three_methods,5,0.0010353547571775757,0.07272022443467416,0.56,-0.0027204208379447443,-1.2784394125811844,0.20109453480441664,0.00044838594069929183,50
rising_three_methods,7,0.00037749250746979215,0.020678843375468582,0.6,-0.004803452203374477,-1.7241886734600913,0.08467378819893781,0.0010776310628177743,50
rising_three_methods,10,0.0035514441423377184,0.1525491241655711,0.62,-0.0036040013231126095,-0.9913106725045653,0.3215339032292702,0.00044945039725197145,50
falling_three_methods,1,0.0007618914386188701,0.10127282426718445,0.6428571428571429,0.0015275136792131847,0.7826996054103933,0.433803534011572,0.00017818507120970217,14
falling_three_methods,3,0.003297987084039587,0.18112260762843496,0.42857142857142855,0.005600329484485566,1.190073807728806,0.23401738385680482,0.0008415359357281105,14
falling_three_methods,5,-0.0030932840860396255,-0.13816259473805237,0.5,0.0005751406057263085,0.09727999323915551,0.9225040437178764,5.754357846998737e-06,14
falling_three_methods,7,-0.0012252283463839442,-0.05205510040747133,0.6428571428571429,0.003828185252613324,0.622292614227301,0.5337494768216664,0.00019653201231473183,14
falling_three_methods,10,-0.001109853573317467,-0.03825333854748579,0.5714285714285714,0.005979504907578361,0.813158958591755,0.416126926689227,0.0003552626492637767,14
rsi_oversold,1,0.009234626295983,0.3596593029653115,0.5294117647058824,0.008582887154872565,1.5203153310408772,0.12843174270755922,0.006816986165161909,17
rsi_oversold,3,0.02178317254078857,0.7061605904433609,0.7058823529411765,0.01976329822666579,2.1032092434721066,0.03544748263308357,0.01269952948983677,17
rsi_oversold,5,0.031639650776906954,1.137734079943663,0.9411764705882353,0.02830517830332293,3.2512067395155366,0.0011491626113935317,0.016888949227028438,17
rsi_oversold,7,0.03480596546456841,2.015777184905847,1.0,0.030139403853988243,5.782647288345417,7.353413676127682e-09,0.01476173885657539,17
rsi_oversold,10,0.027767324414686403,0.9996096522878142,0.7647058823529411,0.020979586508690518,2.1675274195636,0.03019466127350008,0.005299463060423504,17
rsi_overbought,1,-0.0006708434192578162,-0.05142802811166386,0.4696969696969697,8.814128424408313e-05,0.07994927091054235,0.9362776026950926,5.140130630021389e-06,132
rsi_overbought,3,-0.0014947496358312107,-0.07287529122126558,0.49242424242424243,0.0008287145864472201,0.3132843391662402,0.7540646472452507,0.00015963092196757955,132
rsi_overbought,5,-0.001961923559281065,-0.08105959968028045,0.44696969696969696,0.0018694465045837735,0.545199016743646,0.5856166477075466,0.0005266032336432858,132
rsi_overbought,7,-0.0020926149278973297,-0.08279308107699862,0.4090909090909091,0.0032141651857871094,0.8079763103231128,0.41910421967276623,0.0011998842706284485,132
rsi_overbought,10,-0.003800943362836698,-0.1351278038683944,0.3333333333333333,0.003552238707575466,0.7235445989271845,0.469345364144387,0.0010856730542253556,132
rsi_bearish_divergence,1,-0.0005507179015407387,-0.09723558662583622,0.47701149425287354,0.00022726585525924717,0.42451629201422625,0.6711893262298899,4.3631231339880117e-05,174
rsi_bearish_divergence,3,-0.0012185469748551574,-0.11402202031978545,0.41954022988505746,0.001169004854260556,1.0054465922606977,0.3146818542269074,0.00040553865946579837,174
rsi_bearish_divergence,5,-0.0026860110799307234,-0.17884864860980895,0.39655172413793105,0.0011085855715402082,0.6106460707056566,0.5414339157137695,0.00023641078831171392,174
rsi_bearish_divergence,7,-0.003654935291685087,-0.20835054771028488,0.40804597701149425,0.0015456781769287381,0.6944465156063252,0.487402231200206,0.0003542348654191896,174
rsi_bearish_divergence,10,-0.005521280134547748,-0.29070564010837735,0.34104046242774566,0.001713816097095653,0.6654439401535129,0.5057665884734386,0.0003209784336943855,173
rsi_bullish_divergence,1,-0.00061248749886096,-0.03491924141428517,0.5483870967741935,-0.0013929471597710849,-0.4760974540614262,0.6340049507146986,0.00032426489461956365,31
rsi_bullish_divergence,3,0.0035975955636690917,0.12011859556160259,0.6129032258064516,0.0013778140691024583,0.22854947372899082,0.8192190992007393,0.00011146774691928041,31
rsi_bullish_divergence,5,0.002628093182571508,0.08205245924230176,0.5161290322580645,-0.0010572062011782774,-0.15443262388244988,0.8772686320602505,4.2548436482214846e-05,31
rsi_bullish_divergence,7,0.007754458914171097,0.18964056630291115,0.6129032258064516,0.002796944057008286,0.28983738929439007,0.7719406424634436,0.00022957429520897854,31
rsi_bullish_divergence,10,0.011238047038735809,0.23772407569541387,0.5483870967741935,0.004297269673304718,0.3877548138005802,0.6981974875932172,0.0004015151231960834,31
macd_bullish_cross,1,0.0006349088476390065,0.06703502131538855,0.5652173913043478,-0.0001218805591016941,-0.10414845695042277,0.9170515368292486,5.379675397487738e-06,69
macd_bullish_cross,3,0.002787033118473038,0.16280441872305138,0.6086956521739131,0.0005646966352850741,0.27581977273850733,0.7826864961430311,4.05731308086299e-05,69
macd_bullish_cross,5,0.006299879566671836,0.30226463108443746,0.6376811594202898,0.002767287507319009,1.1202828607509576,0.2625932433807573,0.0006316789880438378,69
macd_bullish_cross,7,0.00967114015522667,0.38285810339663123,0.6764705882352942,0.004881239100573604,1.619865757604658,0.10526111694185854,0.0014941502482567204,68
macd_bullish_cross,10,0.010632334506809315,0.3572876584714468,0.6323529411764706,0.0037761911397555803,1.107966293612026,0.26787637305560474,0.0006624892780763281,68
macd_bearish_cross,1,0.0004935873872742093,0.041793417837488,0.4782608695652174,0.0013059955370213574,0.9072400438213304,0.36427987217725166,0.0006176900160778098,69
macd_bearish_cross,3,-0.003275040971042157,-0.1761256076599416,0.3088235294117647,-0.001076021026338405,-0.4760099886028351,0.6340672617804718,0.00014528474046970885,68
macd_bearish_cross,5,-0.008284484034565442,-0.4346930581825251,0.2647058823529412,-0.004846513175147812,-2.097497757072307,0.03594953551429093,0.0019108098488024305,68
macd_bearish_cross,7,-0.0075249143334062555,-0.3235850855588987,0.35294117647058826,-0.002630394385646536,-0.9701672295457319,0.33196314243360114,0.0004338862087809314,68
macd_bearish_cross,10,-0.009480130963064978,-0.30672934237963806,0.3088235294117647,-0.0025677017907133936,-0.7587777586444441,0.44798551255005803,0.00030630923034247193,68
